"","Empl.ID","age.bucket","Officer.sex","Officer.race","Zip"
"327","768ecb8a92b39057f0f82c43c83ceb6b","51 or older","Female","Black / African American","70122"
"328","191181f4bf425292a86fc5a110445c9b","51 or older","Male","White","70458"
"329","ad716e746fbaaa56f5d7eabd23c6f71b","51 or older","Male","Black / African American","70058"
"330","814181f402c825ff4a0bea673c4b13c0","51 or older","Male","Black / African American","70128"
"331","b959295354e9859722208978fcf01040","41 - 45","Male","Black / African American","70127"
"332","875b8121e6c8c52b3122a3c849b2966f","46 - 50","Male","Black / African American","70452"
"333","ccc37138b532ca881426f6556e64f7dc","51 or older","Male","Hispanic / Latinx","70124"
"334","201c9c387aa895734bfd97ea28462392","41 - 45","Male","White","70092"
"335","0990bafff354b50c37eb114c2b0c2b4f","51 or older","Male","Black / African American","70460"
"336","230928b4da03934617aa92a52624afb3","46 - 50","Male","Black / African American","70056"
"337","578d2c567504e0c45b6406dc73e87435","41 - 45","Male","Black / African American","70127"
"338","04fba286a1291e8d62740dc82b149aa5","51 or older","Male","White","70056"
"339","113dca16d3e76bcf9bfd9619c4946c5a","51 or older","Male","White","70448"
"340","48e821bd4508553fd56c6c5b413b2fa7","51 or older","Male","White","70003"
"341","0aa2d5efb07ade2492a4affb6f2a0f12","51 or older","Male","White","70043"
"342","bd6fd6c6c86a99bfad735476abe1ded6","51 or older","Male","White","70458"
"343","cf843d4907069e5c6da92ea0b9671119","51 or older","Male","Black / African American","70114"
"344","a85bf789089371fd7fd3cc79ca5176ee","51 or older","Male","White","70002"
"345","f9633b1d383746eef840a902ffb8b688","51 or older","Male","White","70448"
"346","d58b138c5bc0d00a9f51048f88cad916","51 or older","Male","Black / African American","70056"
"347","bb6355d0bf19b98d63a473e4d20b974e","51 or older","Female","Black / African American","70122"
"348","ef2abfaf9ff4ceba396ebaa327483e27","51 or older","Female","Black / African American","70131"
"349","aa2c2639f5b3b90e8b480afcf48fbb54","51 or older","Male","Black / African American","70122"
"350","0a691b78214d334139a79637b02588e9","51 or older","Male","Black / African American","70043"
"351","f8d729b0422b02c2604fa3f114068b92","46 - 50","Male","White","70123"
"352","c0a504cde749e6d44e8439d501f04583","51 or older","Male","Black / African American","70114"
"353","e7e82e29112247a0c1ee8704fb2f8bcc","51 or older","Male","Black / African American","70128"
"354","749257c7ebf46b3d76b8756e708c34b6","46 - 50","Male","Black / African American","70187"
"355","f0b86c8550b4fa81b8e6e9781cd2e744","51 or older","Female","Black / African American","70058"
"356","f96fc57cab11b1dd9303369a0364b4fa","46 - 50","Male","White","70128"
"357","ee34a8b2baf477491ce6002b3e755166","41 - 45","Female","White","70448"
"358","fa71dd39bb8a3f9e46a47d1d71a7eaab","51 or older","Female","Black / African American","70128"
"359","83aae463805d2bc482cd58d30c6ba221","41 - 45","Female","White","70065"
"360","7a09e59d583de783f8921761cd54b502","51 or older","Male","Black / African American","70131"
"361","ae60f6a2672b2ebc14b3af590e90896d","51 or older","Male","Black / African American","70128"
"362","a5590ba34056406fb23832755a66dce0","51 or older","Male","Black / African American","70127"
"363","19c2dd553aacdc6cd2807a5cdfe4f647","46 - 50","Male","White","70433"
"364","7114288424fc63916b6ea1e2356652dd","41 - 45","Male","Black / African American","70126"
"365","df72f40dd2b4d29a1dc137fc12cba6d1","51 or older","Male","Black / African American","70125"
"366","a6a78602ca85f224d46d44ceddb891e0","51 or older","Female","Black / African American","70126"
"367","0904b212b7b254767df3a644e35ba461","51 or older","Male","Black / African American","70461"
"368","715ed19fa4879783ba64af443efc1a5d","51 or older","Male","Black / African American","70114"
"369","7bbb2f8106387280715e26319163ef72","51 or older","Male","Black / African American","70461"
"370","34359b9e754d98385beaa8cdd535819e","51 or older","Male","White","70124"
"371","472d9c41443abde79d6142a08f34ed67","41 - 45","Male","White","70128"
"372","29941cbc13b69e5a0ebcf520f9c402f8","51 or older","Male","White","70737"
"373","018da568ad3c70279509c4c83ae10f58","51 or older","Female","White","70433"
"374","6b96c96e3185068e1d1c67d189260df3","46 - 50","Male","Black / African American","70131"
"375","031de89472ab227d4d4fd2a4a70e14ba","51 or older","Male","White","70062"
"376","b5bef66383044d98329766cd76188d0f","51 or older","Male","Black / African American","70131"
"377","5dac72ba9592be2f4d7314df4ce80530","51 or older","Male","White","30449"
"378","a2434d6b750261cd9039ca0312603bf7","51 or older","Male","Black / African American","70126"
"379","cd31084475cd5d4d686aba3f126e9f89","51 or older","Male","Black / African American","70131"
"380","804e9fff148ba9e22bbd48bb41847ca4","46 - 50","Male","Black / African American","70128"
"381","0be1f50bfd4d348dc86f4bf68136d296","51 or older","Male","White","70124"
"382","19e083b99caa842f05b572a76faa2f8e","41 - 45","Male","Hispanic / Latinx","70072"
"383","791530bfaed4c3a0260bdb314c683588","51 or older","Male","White","70131"
"384","18564d11ff34a9122e96d6691f1c1e7a","46 - 50","Male","Black / African American","70737"
"385","17d2bc8c2f57aeb0725b9373a45db1be","51 or older","Male","Black / African American","70460"
"386","5ecdec7b45369a4eabe65511c03f305a","46 - 50","Male","Black / African American","70737"
"387","92e002008f008dcf6bada77ff7d8f512","41 - 45","Female","Black / African American","70458"
"388","4b504e7b51d70d7623bfc1a2e626ddc4","46 - 50","Male","Black / African American","70380"
"389","70dd3a5e34a03488550c6fa9bc20b551","41 - 45","Female","Black / African American","70130"
"390","804d90aa3f222d09a6fe9bad9294cc1c","51 or older","Male","White","70420"
"391","bee339972f024b0d5975c53ed42ec323","51 or older","Male","White","70124"
"392","86705eb60122d5f4393df64aec56477c","51 or older","Male","Black / African American","70003"
"393","4855f42087f7a457b1da5063c2dffed3","51 or older","Male","Black / African American","70122"
"394","7617b559ee228cc10831ea7aa0c9ce9a","51 or older","Male","White","70056"
"395","08dd6f01e090d7b5afa419c4bebaa140","51 or older","Male","White","70053"
"396","5045162abd01c462815cc3a54dfd15ae","51 or older","Male","Black / African American","70461"
"397","dbd3d1632d5e665c533ae0f169ded01d","51 or older","Male","White","70119"
"398","6b8e4b8e47c1e1338ad81e13fd7bbd7f","46 - 50","Male","White","70448"
"399","7634ee6fbfb474ab9b3bd9cafbb0da74","51 or older","Male","Black / African American","70056"
"400","31f18ccc054aa70728ff91b04e8d5774","46 - 50","Female","Black / African American","70072"
"401","e72ec7bea000e6bb856d649654ebcd8d","46 - 50","Male","White","70121"
"402","3867e06fc4249ae8ad149fe951aebfd0","41 - 45","Male","White","70131"
"403","762552af73832ad3b056f752beb5b7c1","51 or older","Male","White","70131"
"404","c0d9f675993862c791fc137800ed714d","51 or older","Male","Black / African American","70131"
"405","fc67c71df04441e2090e4a883f131a20","51 or older","Male","White","70458"
"406","6bc53516474f28192382d1e8882c01b0","41 - 45","Male","Black / African American","70131"
"407","52090d00cbc7db2d49398dc6b38a6063","46 - 50","Female","Black / African American","70737"
"408","b86f9d8d16985f457d0b6f01a50c9889","51 or older","Female","Black / African American","70127"
"409","cd7622fc76e8ea94196eff997e9a3e51","41 - 45","Male","White","70460"
"410","385237b1977b3d76ede62b5b5575f6e5","46 - 50","Male","Asian / Pacific Islander","70129"
"411","6cc16de3c948af59c43677c73b6a0a4d","51 or older","Male","White","70131"
"412","f9834d6a4c57f00a4c8fde5d9721053c","51 or older","Female","Black / African American","70466"
"413","5d1d2c6b37b5a89f76094bf6294d585c","51 or older","Male","Black / African American","70122"
"414","487c00c540de13594835195979663363","41 - 45","Male","White","70118"
"415","ec4f2757e319fb260fcf8f434173a546","51 or older","Male","Black / African American","70131"
"416","da7a5c19ebef4ef8a1641e25183a0848","51 or older","Male","Black / African American","70058"
"417","37f2b39171fd95a570bdb96aa6b58b1e","36 - 40","Male","Black / African American","70460"
"418","ca4f435cd51ff5a1d3718f97763cf585","41 - 45","Female","Black / African American","70058"
"419","61cce99344317a0a0ccee61d30e70fa2","51 or older","Male","Black / African American","70121"
"420","9cf3c596e44cdac692f40c93956e7b40","36 - 40","Male","Asian / Pacific Islander","70122"
"421","fe585d1fac6c757f711bbeca9de818f1","46 - 50","Male","Black / African American","70058"
"422","75e7fdefffbeb30f0ed81158f629acae","41 - 45","Male","Black / African American","70458"
"423","e3015b46e87f6d8fb59b5bc6028e0b5c","46 - 50","Male","White","70118"
"424","f4e5a0245b796ec95f9352ed203acbdd","51 or older","Female","Black / African American","70056"
"425","e23f9c67e48498a9037e518d4297409f","51 or older","Male","Black / African American","70125"
"426","205331dc71cbf99f7c271f846a6a6af8","51 or older","Female","White","70448"
"427","c5fa7e4f0fbca696df36f57e27b431aa","41 - 45","Female","Hispanic / Latinx","70056"
"428","f415af8655e8d29f3b1a197c512a94af","41 - 45","Male","Black / African American","70126"
"429","52b42bd68978c818a4713c04c954deb0","41 - 45","Female","Black / African American","70458"
"430","6cd9475f258d1c3968d1e30ea0a884ed","41 - 45","Female","Black / African American","70131"
"431","874287fa95da873a7fc0242a36c12e3e","41 - 45","Male","White","70124"
"432","0c53d27da8619f76401922ad1ed2d1b6","46 - 50","Female","White","70119"
"433","2fd41d94dbbcf13c6f1442ee5a594cf7","51 or older","Male","Black / African American","70131"
"434","c8c9133678324539510184727b3891ae","41 - 45","Female","Black / African American","70452"
"435","5c81e87c27d885883fd16cb96a9da736","51 or older","Female","Black / African American","70122"
"436","28317c1fa3dad05d5e9888ba73dc2458","51 or older","Female","White","70433"
"437","d67f82f23591fd5a6b7f1f80ccbacbfc","51 or older","Male","Black / African American","70058"
"438","a33c44caf146284093649c1b4accf438","46 - 50","Male","Black / African American","70458"
"439","80a71d8f35601905029c4db336c8089a","41 - 45","Male","White","70131"
"440","603428c351d02758e69f7af81dd99de2","46 - 50","Male","White","70460"
"441","f90ffe4440fcdc34df7ea29cb474d18e","46 - 50","Male","Black / African American","70128"
"442","d3ad071ad4d1b84275dfff13643bdab8","41 - 45","Male","Hispanic / Latinx","70130"
"443","250cb354c218b254e5d5babc37df4cc4","46 - 50","Male","Black / African American","70131"
"444","85456d3954d3444d75a7c3de878449b0","41 - 45","Male","Black / African American","70122"
"445","190962ec2a469b8d4736037206a522e7","41 - 45","Female","White","70124"
"446","9e3fc3e54559e54b54d0c913bbea313b","41 - 45","Male","Black / African American","70127"
"447","9c42f1a951c9896c1369d3563805bbcb","36 - 40","Female","Black / African American","70128"
"448","7c831c0e0a4d8c1c51f7a98c7d4d5e3f","36 - 40","Male","Asian / Pacific Islander","70128"
"449","5d46123ef3829cdda8be89ddd888a545","51 or older","Male","Black / African American","70068"
"450","bc087bb78a4887750bd427f598060b4e","46 - 50","Female","Black / African American","70131"
"451","9c77313a90af98f34fad24d4e9d770c0","36 - 40","Female","Black / African American","70127"
"452","67684e7bc9828d22672d9191a1a24288","46 - 50","Male","White","70043"
"453","c00dd93033cf8b78dd43843ea8f51453","41 - 45","Female","Black / African American","70471"
"454","1541a83537ea06f7cb5e741bac2e5589","46 - 50","Female","Black / African American","70124"
"455","3539205883965642fe9fe82f6d3a3a4b","36 - 40","Male","White","70005"
"456","09d42ba205a0dbe8149bc4cd1b2920a9","46 - 50","Male","Black / African American","70130"
"457","4e35264e13e5c3fa4a2fc521a372f745","51 or older","Female","Black / African American","70127"
"458","e9076cc20fc67012535c58f11fc5ff53","36 - 40","Male","Black / African American","70128"
"459","8f640e9b9b96e7c56544b9bb4f9fc30d","36 - 40","Male","Black / African American","70068"
"460","5e486282249b74825a3bf16927685dab","36 - 40","Female","Black / African American","70127"
"461","36a9c80a8408e39669825b596537b038","41 - 45","Female","White","70124"
"462","801f5f527495fcecd1446463821b7eb5","41 - 45","Male","Black / African American","70461"
"463","6b47b9260787c57dd91fd7197aac5da8","41 - 45","Male","Black / African American","70119"
"464","e8d3760fd92d3e35273e0bed431a0605","46 - 50","Female","Hispanic / Latinx","70119"
"465","e34612312a80342b807479d449dcf739","41 - 45","Female","Black / African American","70126"
"466","64f3542620a11a56e9d27253a86de22a","46 - 50","Male","Black / African American","70461"
"467","268d16203240a2671e55b5a2a3caf04b","41 - 45","Male","Black / African American","70131"
"468","48da192787d2ab8bac55a92aad752a3f","36 - 40","Female","Black / African American","70131"
"469","a1f3b9c29827bd28bc805fee474d1cdf","41 - 45","Male","Black / African American","70058"
"470","d0f383f180f0a77f977210f49031c715","46 - 50","Male","Black / African American","70114"
"471","c300f4cbedb5ae8f542b154df95156a3","51 or older","Male","Black / African American","70131"
"472","bbd989e874c19a400431902e4e9880c3","41 - 45","Male","Unknown race","70131"
"473","792411d993fe0e9062c7f74ddb56de28","36 - 40","Male","Black / African American","70131"
"474","3a0514920c3af3e6cb3bd2755d58ec26","46 - 50","Male","Black / African American","70126"
"475","a7c17fdee99fabbd33479073376f0e4e","36 - 40","Male","Black / African American","70119"
"476","9a1cf63ea4fc25de09216d36451d5735","41 - 45","Male","Black / African American","70118"
"477","b211fe6e4d36a6bd9b98baccdeb57a23","51 or older","Male","Black / African American","70131"
"478","b6f709906b8769409d37368babc65d06","51 or older","Male","Black / African American","70126"
"479","63bda5f2ada42e55df1cb68d4da83a67","41 - 45","Female","Black / African American","70126"
"480","bca8e1cdb9b05eed0335decbb4a987f3","41 - 45","Female","Black / African American","70127"
"481","bf7742da5d124851004af6e636dcd33f","46 - 50","Male","Black / African American","70058"
"482","097297135fa2370c0f6d915b69464eec","36 - 40","Male","Black / African American","70131"
"483","324bd6623f5cae351190d7dcaf34b2ad","36 - 40","Female","Black / African American","70128"
"484","626743b07a6866e6e043a8e11c4f756e","41 - 45","Male","Black / African American","70114"
"485","35c8e65fb054ba0650a4934462e022f2","36 - 40","Female","Black / African American","70128"
"486","129c50e7f346a5c31135954524457e83","46 - 50","Male","Black / African American","70128"
"487","b94e4e544aae1a60b829453121c99bea","46 - 50","Male","Black / African American","70123"
"488","9551d0974f59e0741066b8c55b161587","51 or older","Female","Black / African American","70131"
"489","8318b3d7a2ff483e3da7b7dbc72b626d","41 - 45","Male","White","70001"
"490","a917d106b108461f78073ecbe866be4d","46 - 50","Female","Black / African American","70072"
"491","4b297aecc5645c71285478df17f34130","41 - 45","Female","Black / African American","70131"
"492","9454f29ea0640f6322dccb8cc2e8b384","41 - 45","Male","White","70068"
"493","6c4b6749cde4f02bfc0c490a71485073","41 - 45","Male","White","70461"
"494","52f0c090b4f942027cb8a0707a14be54","36 - 40","Male","Black / African American","70072"
"495","db7f3512a779ed828299937d33b5380b","46 - 50","Female","White","70065"
"496","91cf8c83b208ed9dd830c1b306a2a315","51 or older","Male","Black / African American","70072"
"497","db9eaa4a09bdfd2942779b45674eae78","41 - 45","Male","Black / African American","70461"
"498","428a3bb1b92b591cb7a60bd41008908d","36 - 40","Female","Black / African American","70065"
"499","2721b043c308d86b5d201a4839aef55d","41 - 45","Female","Black / African American","70126"
"500","601a5bcec1d858cbcdc90fadb0ac31d2","41 - 45","Male","White","70075"
"501","d41ef179ed053008e6845471f1895e30","51 or older","Male","Black / African American","70158"
"502","7edc853a99e76ab2ecbe98f6984f8fe0","41 - 45","Male","Hispanic / Latinx","70124"
"503","1e840c51a5bbb81ff84d4e1bc944d618","36 - 40","Male","White","70118"
"504","64ba6e8b002b05e47c1722ea41fb5bcd","36 - 40","Female","Black / African American","70131"
"505","6a90037ba8daa7c8d2b277b2d53e5100","41 - 45","Male","Black / African American","70115"
"506","f645cfefd8e9f86566a91ce061721f74","36 - 40","Male","Black / African American","70058"
"507","99c03f57377b68c22ec8563ef6b3fa3b","46 - 50","Male","Black / African American","70126"
"508","581a9666c14a6808ff755da3d4d167c7","41 - 45","Male","Black / African American","70092"
"509","e79c5e8f15adbc15d692e7172b384982","41 - 45","Female","Black / African American","70460"
"510","b6a8cf0db0b5be4eeaf34ece6afed647","36 - 40","Male","Black / African American","70127"
"511","92fae54ce3b5663a2212c23d6e614ed3","36 - 40","Female","Black / African American","70056"
"512","75c60298f5481dcd0687531d64427c52","36 - 40","Male","White","70001"
"513","c567d59a95e81397d75d41b6f23eb1e1","36 - 40","Male","White","70124"
"514","8a3cc4ef99678fcfe0d060aa4b214136","41 - 45","Male","Black / African American","70122"
"515","e3eb371468e5ec5db48a989f32d15ac0","41 - 45","Female","Black / African American","70122"
"516","74782fde59f3877c61e842b19404345a","41 - 45","Male","White","70072"
"517","f9571e7a747171f641bea5d7baf47e0c","31 - 35","Female","Black / African American","70072"
"518","ee677a10550316699d28d65affdc6dca","41 - 45","Male","White","70458"
"519","fdffcd0458d786570c0d521ca86d0359","41 - 45","Male","White","70461"
"520","30234b58a49752f806ff296fcb7605ac","51 or older","Male","White","39479"
"521","807bfbba46ae2c19a4409905e980ca81","51 or older","Female","Black / African American","70115"
"522","7fd101aa419235ac32e55045fea46d19","41 - 45","Female","White","70461"
"523","8aa9d48af379a0cc2564142c901217ed","51 or older","Female","White","70112"
"524","ad5619f126d8ef792df9ed7590cb448b","36 - 40","Female","Black / African American","70458"
"525","3c679da23c7a5f12f7354534ec9d8660","41 - 45","Female","Black / African American","70125"
"526","91e1e0eaa9e8293dce6759960fd5f2b7","41 - 45","Male","Black / African American","70769"
"527","123688a73fd2d0c0c39cba82d79308f5","41 - 45","Female","Black / African American","70125"
"528","a5eafcbd3905842f527d6e5d3b4f78f8","41 - 45","Male","Black / African American","70130"
"529","a928cca6da3d2479dd4c455b4ce0fa36","36 - 40","Female","White","70448"
"530","377746a2fc7c069590ad7db9abd86114","46 - 50","Male","Black / African American","70087"
"531","dc25c049f7c874dd6462c428352ea26e","41 - 45","Male","White","70003"
"532","82386c48598c35bc82b824a27044db7f","41 - 45","Male","Black / African American","70461"
"533","23ede18aaa713c09c944ca3f1b4486cc","36 - 40","Male","White","70131"
"534","46a554ce193b8ffbc926fe2e607cd858","46 - 50","Male","Black / African American","70126"
"535","3bed06b551ba2c620597ebd8d68edbfd","51 or older","Male","White","70006"
"536","7961fa72231ee1ead3e2dfbf270e9400","36 - 40","Male","Black / African American","70001"
"537","52f927a3de1bbcf18358a30718afbb1d","51 or older","Male","White","70445"
"538","71bed1d9054ba22bda965e1232ef9696","51 or older","Male","Black / African American","70122"
"539","583d3b24b930c0193fe791279e3e575c","41 - 45","Male","Black / African American","70126"
"540","cb33f5c7e75e7be63660c45d224223f5","46 - 50","Male","Black / African American","70115"
"541","31350c7b31147384bbfc080ccf60bc6c","41 - 45","Female","Black / African American","70126"
"542","e1791f59cf38b34121ef61ad45bde033","51 or older","Female","Black / African American","70056"
"543","9632492c754c90860fb181aa9877e9bc","36 - 40","Female","Black / African American","70127"
"544","ad91de8faf71fa05b80a627220cffe00","36 - 40","Female","White","70124"
"545","cc5b0eb7944ce43f9b31a816b5e156f0","36 - 40","Male","White","70001"
"546","28ae37d3412c82af11d1ef8c3e918f94","46 - 50","Male","White","70123"
"547","baef20c54009c24dd7367cce926dd62a","36 - 40","Female","Black / African American","70127"
"548","3480cf30df293267f0aa4a9d1b111aad","41 - 45","Male","Black / African American","70065"
"549","9a421ea587159de59de263b847770b29","46 - 50","Female","Black / African American","70126"
"550","35c2295e96bbeb8a3ccdf167beb5e8fc","36 - 40","Female","Black / African American","70117"
"551","2aa504793de3f7165aefa346bb056514","46 - 50","Female","White","70006"
"552","0be4242c1bd377aca5c88798afdc7c18","41 - 45","Male","White","70117"
"553","21b982e216942d94c3ae03124c88eb50","36 - 40","Female","Black / African American","70056"
"554","0b7da12b87df2455b40e3f402b998fec","46 - 50","Male","White","70068"
"555","1a626752ef64179dbc2d9f1c48f5f901","36 - 40","Female","Black / African American","70058"
"556","8200d5096bc665064f7a09e2b5c6fea3","41 - 45","Male","Black / African American","70131"
"557","f7e0c67d589386a1cf3ee91d8b1de933","41 - 45","Male","Black / African American","70447"
"558","37b69fdae7fb0fb24d984356114c379f","36 - 40","Female","White","70003"
"559","f09d39c69e0b6cc5dcc8e8807a6641a4","41 - 45","Male","Black / African American","70128"
"560","dfd1afec4c407ee4de981a7818a626a2","36 - 40","Male","Black / African American","70126"
"561","0bdab8052b00473c9f728bb0399b0eea","51 or older","Male","Black / African American","70131"
"562","58908b96da15217aafa317531f892c1c","36 - 40","Male","White","70131"
"563","b921737b9d3cadce038dae934dae12aa","51 or older","Male","White","70056"
"564","bed0ce16731c4063596690458266f663","46 - 50","Female","Black / African American","70043"
"565","a999c084e90f90f5cc3d3424cc13a7c3","41 - 45","Male","White","70119"
"566","676189a0a02816eec295dfb718515913","51 or older","Male","Black / African American","70126"
"567","b36ffc5ba8f007ab3d693d278bf26fac","41 - 45","Female","Black / African American","70127"
"568","096c3563b244548a835735eb93ddb34d","41 - 45","Female","White","70445"
"569","eee23ecd7624f5005c1498e2ac7c6765","36 - 40","Female","Black / African American","70131"
"570","65d139414c1607eb20fc6f4e11571406","41 - 45","Female","Black / African American","70056"
"571","67d11552ea55a827227709fb128c41eb","36 - 40","Female","Black / African American","70126"
"572","f4daf888882b448f2852f0f299817bf7","51 or older","Male","Black / African American","70461"
"573","b5be96b991ed2fa6a8c4a4d1106a1a36","41 - 45","Female","White","70435"
"574","0f508aa9aecf8cff7ee60c8864724595","51 or older","Male","Black / African American","70460"
"575","68ef1d0458a4d47f08ab70c8970bcb0d","41 - 45","Male","White","70123"
"576","19e7e927a9d7ec1c1300e42edc39a7ce","36 - 40","Male","Black / African American","70126"
"577","9dd4455014a7adc07a937790c7a8ddf1","36 - 40","Female","Black / African American","70461"
"578","6a63a490c7936c387248b788186cf3ad","41 - 45","Female","White","70001"
"579","e3ac0c255343ee55eb32ce9cf4906e50","36 - 40","Male","White","70124"
"580","007f412ac3df6a901de2e10b71db603f","36 - 40","Male","Black / African American","70127"
"581","f67b28e99607e9b963ed53f2f60be7b0","36 - 40","Male","Black / African American","70127"
"582","59ce2888a3d3316a316b4a98bdf2f422","51 or older","Female","Black / African American","70119"
"583","cc4a969213c97c1d8a2747b5b4374f35","41 - 45","Male","White","70003"
"584","f637303d7eec09566323e34828d9578b","41 - 45","Male","Black / African American","70094"
"585","9100029fe0e2d4ac94d3de0163a6fe5b","36 - 40","Male","White","70001"
"586","74b64a96f27038f78c8004d997b5a61e","36 - 40","Female","Black / African American","70127"
"587","c185f1fce3a132b8eba2f9b33f4150ce","36 - 40","Female","White","70001"
"588","800f30400512f4008aa20dea30fcfc4d","41 - 45","Female","Black / African American","70068"
"589","aaa4fb6b2c3f77938277da9fe8000260","36 - 40","Female","Black / African American","70119"
"590","7a8080e1244b11f97f834e05084c7029","51 or older","Male","White","70001"
"591","58405f421e7785bb2cec39476d9f1bb9","41 - 45","Female","Black / African American","70056"
"592","821dd753195f7135fc1ea9182f5d4fc7","41 - 45","Female","Black / African American","70458"
"593","4d3ad5b197115b3658df00b3206b884a","36 - 40","Male","Black / African American","70122"
"594","83c4a4cb926c048d6237172540e89d8c","36 - 40","Female","Black / African American","70058"
"595","a031e1e75e2d894a447cf89b4f285432","51 or older","Female","White","70003"
"596","77fa86fc2275b6ffea0d2253210f3782","36 - 40","Male","Black / African American","70435"
"597","057c5963dcddd1477158ce62b0624d4a","41 - 45","Female","Black / African American","70435"
"598","15394fb7c7a675e5a559bf3b14c9e301","36 - 40","Male","Black / African American","70126"
"599","272c67aaf333c2570e3a89b4eec473e2","36 - 40","Male","Black / African American","70131"
"600","2c8b58a43b242a2c9b39d81da31c25d8","36 - 40","Male","Black / African American","70130"
"601","13affc93a884e37ea5da8605ff649cfb","46 - 50","Male","Black / African American","70119"
"602","f6a0a3bbf8aa7afc868d6de3d4aceecc","41 - 45","Female","Black / African American","70056"
"603","78a479e1021f6baeb76f418ca0472c3d","41 - 45","Male","White","70003"
"604","d8772b1602e65a7e01b29b7f3942e70b","36 - 40","Male","White","70471"
"605","c7ebc6976d72470fd996a032fd487b1a","31 - 35","Male","Black / African American","70131"
"606","18d2ffa25fadc2c60eb153b6a08c25e0","41 - 45","Male","White","70125"
"607","789bd524078d420b594fb4b5a136095e","31 - 35","Female","Black / African American","70118"
"608","9a29c49f517703cd9d14a4303c73521f","41 - 45","Female","Black / African American","70114"
"609","bebbb942ef1a624debe8ebcd898dba49","36 - 40","Male","Black / African American","70131"
"610","af825e730905f9d6d710a32f58241701","31 - 35","Male","Black / African American","70117"
"611","0bd65c7706791d062c2cb79e099af870","36 - 40","Male","Black / African American","70131"
"612","8dcef030235a757332d7c754347cd337","36 - 40","Male","Black / African American","70131"
"613","60bf75d6999582e170e5dde180ddf85a","46 - 50","Male","Black / African American","70053"
"614","35e0b5e1edfa390e1fd88ec32095c3f1","31 - 35","Male","White","70433"
"615","3082db9c848919e6afb699933421e1af","36 - 40","Female","Black / African American","70119"
"616","c785855161069209168456e27dc7834e","31 - 35","Male","White","70458"
"617","52851b356b6b8b8e821c859ea5025989","41 - 45","Female","Black / African American","70131"
"618","aa5c6ab651be2a012c4a969b9d2fbed4","36 - 40","Male","Black / African American","70119"
"619","4b9d2511c43ec655d6804ab28cc3cbee","51 or older","Female","Black / African American","70114"
"620","a21977275042e3fa80c216fc08682147","36 - 40","Male","Black / African American","70461"
"621","7179c0056eb19061bb9b80ccad6d0f01","41 - 45","Female","Black / African American","70114"
"622","c0a745f8acaf99f42b64ef9b0a0d5716","46 - 50","Male","Black / African American","70072"
"623","16f40d2ac7e59e7bb9c4a9a32c40fc0a","46 - 50","Male","Black / African American","70127"
"624","44598e1a391217a5f94beee1d7f6905c","36 - 40","Male","Black / African American","70128"
"625","614af0ef90e27660a21f6846d23e1175","41 - 45","Female","Black / African American","70128"
"626","a484c30c8521cf4b976711d4f742d9a6","41 - 45","Male","White","70123"
"627","3f4478703e4eba5b08b9426e4ebca876","46 - 50","Male","White","70065"
"628","246bcb222678b7715aabe67cf5ae36d1","36 - 40","Male","Black / African American","70072"
"629","2dfe0dd161c2a251e55066f53c6225a6","46 - 50","Male","Black / African American","70131"
"630","f52b8f606edb0c82306973b742411ffc","41 - 45","Male","Black / African American","70127"
"631","837f9106b060fde0dcf288318fb3c292","36 - 40","Male","White","70005"
"632","0636536d000cc76b2e73796b5b3d008b","36 - 40","Male","Black / African American","70122"
"633","9ad2e3fecd4483a070c6d0161f777d62","41 - 45","Male","Black / African American","70128"
"634","802f94fd18388fa257399fad7921795a","41 - 45","Male","White","70124"
"635","ac4b0f8d98c3c813f616e308ceaab0f1","36 - 40","Male","White","70114"
"636","3caf06981959d5c0d56a2ca737d7bd23","36 - 40","Female","Black / African American","70122"
"637","bf6f1b5bb3771b0d00d7b70dff9d43a4","41 - 45","Female","Black / African American","70122"
"638","47c3418c854d464d06be40aeef8bb5e1","41 - 45","Male","Black / African American","70130"
"639","bed4e8fbce189d657bcbba4f2544cef2","41 - 45","Male","Black / African American","70128"
"640","02e30302970e892a328e03548467e249","51 or older","Male","Black / African American","70122"
"641","fce5b2b94c3da4fc05f62248df7b592b","36 - 40","Male","Black / African American","70072"
"642","e615f1bcf91fe090f45cdac5f1bdf097","41 - 45","Male","White","70121"
"643","bebebe0391813626a6d3bbb42566e675","36 - 40","Female","Black / African American","70072"
"644","b6e05fad3ff7f624061125fa4e0b3d31","51 or older","Male","White","70001"
"645","ed00e93015f1a71185b176e04c7e9278","36 - 40","Female","White","70458"
"646","eea53bcda5c751b5d5b4cd8c412e81c7","41 - 45","Male","Black / African American","70131"
"647","c5696d070a55f6f261e93c14f346376c","41 - 45","Male","White","70123"
"648","1ab91ba7d32c53a2461ae8c0dda35e08","46 - 50","Female","Black / African American","70460"
"649","93ae148c9a83cb996ea804dada71eca1","36 - 40","Female","Black / African American","70127"
"650","d21a71d486104925561678295e7842fc","26 - 30","Male","Black / African American","70128"
"651","6b6bffd072350913b50e1f39d4827078","41 - 45","Male","Black / African American","70056"
"652","9f4ba18b9021fce92fd81a3ac3879bd8","36 - 40","Male","Asian / Pacific Islander","70131"
"653","88505d348f23361b85efc232c28ff9bc","51 or older","Female","Black / African American","70117"
"654","b28da7829dd58aaeea08c10d77d92521","41 - 45","Male","Black / African American","70114"
